trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
272,10:20:45,10:20:45,66,2,,1,0,0
272,10:22:18,10:22:18,74,3,,1,0,0
272,10:24:23,10:24:23,68,4,,1,0,0
272,10:29:07,10:29:07,107,5,,1,0,0
272,10:30:51,10:30:51,108,6,,1,0,0
272,10:33:42,10:33:42,131,7,,1,0,0
272,10:34:17,10:34:17,133,8,,1,0,0
272,10:36:26,10:36:26,132,9,,1,0,0
272,10:38:27,10:38:27,82,10,,1,0,0
272,10:41:03,10:41:03,83,11,,1,0,0
272,10:43:40,10:43:40,84,12,,1,0,0
272,10:45:40,10:45:40,85,13,,1,0,0
272,10:46:46,10:46:46,67,14,,1,0,0
272,10:51:00,10:51:00,86,15,,1,0,1
273,16:31:00,16:31:00,115,1,,0,0,1
273,16:41:00,16:41:00,20,2,,0,0,1
273,16:50:00,16:50:00,87,3,,0,0,1
273,16:58:00,16:58:00,11,4,,0,0,1
273,17:08:00,17:08:00,24,5,,0,0,1
273,17:24:00,17:24:00,118,6,,0,0,1
273,17:28:00,17:28:00,23,7,,0,0,1
274,10:42:00,10:42:00,23,1,,0,0,1
274,10:50:00,10:50:00,118,2,,0,0,1
274,11:04:00,11:04:00,111,3,,0,0,1
274,11:12:00,11:12:00,24,4,,0,0,1
274,11:22:00,11:22:00,11,5,,0,0,1
274,11:31:00,11:31:00,87,6,,0,0,1
274,11:38:00,11:38:00,20,7,,0,0,1
274,11:43:00,11:43:00,115,8,,0,0,1
275,11:47:00,11:47:00,23,1,,0,0,1
275,11:55:00,11:55:00,118,2,,0,0,1
275,12:09:00,12:09:00,111,3,,0,0,1
275,12:17:00,12:17:00,24,4,,0,0,1
275,12:27:00,12:27:00,11,5,,0,0,1
275,12:36:00,12:36:00,87,6,,0,0,1
275,12:43:00,12:43:00,20,7,,0,0,1
275,12:48:00,12:48:00,115,8,,0,0,1
276,17:12:00,17:12:00,115,1,,0,0,1
276,17:22:00,17:22:00,20,2,,0,0,1
276,17:31:00,17:31:00,87,3,,0,0,1
276,17:39:00,17:39:00,11,4,,0,0,1
276,17:49:00,17:49:00,24,5,,0,0,1
276,18:05:00,18:05:00,118,6,,0,0,1
276,18:09:00,18:09:00,23,7,,0,0,1
277,16:00:00,16:00:00,86,1,,0,0,1
277,16:04:45,16:04:45,66,2,,0,0,0
277,16:06:18,16:06:18,74,3,,0,0,0
277,16:08:23,16:08:23,68,4,,0,0,0
277,16:13:07,16:13:07,107,5,,0,0,0
277,16:14:51,16:14:51,108,6,,0,0,0
277,16:17:42,16:17:42,131,7,,0,0,0
277,16:18:17,16:18:17,133,8,,0,0,0
277,16:20:26,16:20:26,132,9,,0,0,0
277,16:22:27,16:22:27,82,10,,0,0,0
277,16:25:03,16:25:03,83,11,,0,0,0
277,16:27:40,16:27:40,84,12,,0,0,0
277,16:29:40,16:29:40,85,13,,0,0,0
277,16:30:46,16:30:46,67,14,,0,0,0
277,16:35:00,16:35:00,86,15,,0,0,1
278,16:20:00,16:20:00,86,1,,0,0,1
278,16:24:45,16:24:45,66,2,,0,0,0
278,16:26:18,16:26:18,74,3,,0,0,0
278,16:28:23,16:28:23,68,4,,0,0,0
278,16:33:07,16:33:07,107,5,,0,0,0
278,16:34:51,16:34:51,108,6,,0,0,0
278,16:37:42,16:37:42,131,7,,0,0,0
278,16:38:17,16:38:17,133,8,,0,0,0
278,16:40:26,16:40:26,132,9,,0,0,0
278,16:42:27,16:42:27,82,10,,0,0,0
278,16:45:03,16:45:03,83,11,,0,0,0
278,16:47:40,16:47:40,84,12,,0,0,0
278,16:49:40,16:49:40,85,13,,0,0,0
278,16:50:46,16:50:46,67,14,,0,0,0
278,16:55:00,16:55:00,86,15,,0,0,1
279,16:40:00,16:40:00,86,1,,0,0,1
279,16:44:45,16:44:45,66,2,,0,0,0
279,16:46:18,16:46:18,74,3,,0,0,0
279,16:48:23,16:48:23,68,4,,0,0,0
279,16:53:07,16:53:07,107,5,,0,0,0
279,16:54:51,16:54:51,108,6,,0,0,0
279,16:57:42,16:57:42,131,7,,0,0,0
279,16:58:17,16:58:17,133,8,,0,0,0
279,17:00:26,17:00:26,132,9,,0,0,0
279,17:02:27,17:02:27,82,10,,0,0,0
279,17:05:03,17:05:03,83,11,,0,0,0
279,17:07:40,17:07:40,84,12,,0,0,0
279,17:09:40,17:09:40,85,13,,0,0,0
279,17:10:46,17:10:46,67,14,,0,0,0
279,17:15:00,17:15:00,86,15,,0,0,1
280,17:00:00,17:00:00,86,1,,0,0,1
280,17:04:45,17:04:45,66,2,,0,0,0
280,17:06:18,17:06:18,74,3,,0,0,0
280,17:08:23,17:08:23,68,4,,0,0,0
280,17:13:07,17:13:07,107,5,,0,0,0
280,17:14:51,17:14:51,108,6,,0,0,0
280,17:17:42,17:17:42,131,7,,0,0,0
280,17:18:17,17:18:17,133,8,,0,0,0
280,17:20:26,17:20:26,132,9,,0,0,0
280,17:22:27,17:22:27,82,10,,0,0,0
280,17:25:03,17:25:03,83,11,,0,0,0
280,17:27:40,17:27:40,84,12,,0,0,0
280,17:29:40,17:29:40,85,13,,0,0,0
280,17:30:46,17:30:46,67,14,,0,0,0
280,17:35:00,17:35:00,86,15,,0,0,1
281,17:20:00,17:20:00,86,1,,0,0,1
281,17:24:45,17:24:45,66,2,,0,0,0
281,17:26:18,17:26:18,74,3,,0,0,0
281,17:28:23,17:28:23,68,4,,0,0,0
281,17:33:07,17:33:07,107,5,,0,0,0
281,17:34:51,17:34:51,108,6,,0,0,0
281,17:37:42,17:37:42,131,7,,0,0,0
281,17:38:17,17:38:17,133,8,,0,0,0
281,17:40:26,17:40:26,132,9,,0,0,0
281,17:42:27,17:42:27,82,10,,0,0,0
281,17:45:03,17:45:03,83,11,,0,0,0
281,17:47:40,17:47:40,84,12,,0,0,0
281,17:49:40,17:49:40,85,13,,0,0,0
281,17:50:46,17:50:46,67,14,,0,0,0
281,17:55:00,17:55:00,86,15,,0,0,1
282,17:40:00,17:40:00,86,1,,0,0,1
282,17:44:45,17:44:45,66,2,,0,0,0
282,17:46:18,17:46:18,74,3,,0,0,0
282,17:48:23,17:48:23,68,4,,0,0,0
282,17:53:07,17:53:07,107,5,,0,0,0
282,17:54:51,17:54:51,108,6,,0,0,0
282,17:57:42,17:57:42,131,7,,0,0,0
282,17:58:17,17:58:17,133,8,,0,0,0
282,18:00:26,18:00:26,132,9,,0,0,0
282,18:02:27,18:02:27,82,10,,0,0,0
282,18:05:03,18:05:03,83,11,,0,0,0
282,18:07:40,18:07:40,84,12,,0,0,0
282,18:09:40,18:09:40,85,13,,0,0,0
282,18:10:46,18:10:46,67,14,,0,0,0
282,18:15:00,18:15:00,86,15,,0,0,1
283,18:00:00,18:00:00,86,1,,0,0,1
283,18:04:45,18:04:45,66,2,,0,0,0
283,18:06:18,18:06:18,74,3,,0,0,0
283,18:08:23,18:08:23,68,4,,0,0,0
283,18:13:07,18:13:07,107,5,,0,0,0
283,18:14:51,18:14:51,108,6,,0,0,0
283,18:17:42,18:17:42,131,7,,0,0,0
283,18:18:17,18:18:17,133,8,,0,0,0
283,18:20:26,18:20:26,132,9,,0,0,0
283,18:22:27,18:22:27,82,10,,0,0,0
283,18:25:03,18:25:03,83,11,,0,0,0
283,18:27:40,18:27:40,84,12,,0,0,0
283,18:29:40,18:29:40,85,13,,0,0,0
283,18:30:46,18:30:46,67,14,,0,0,0
283,18:35:00,18:35:00,86,15,,0,0,1
284,18:20:00,18:20:00,86,1,,0,0,1
284,18:24:45,18:24:45,66,2,,0,0,0
284,18:26:18,18:26:18,74,3,,0,0,0
284,18:28:23,18:28:23,68,4,,0,0,0
284,18:33:07,18:33:07,107,5,,0,0,0
284,18:34:51,18:34:51,108,6,,0,0,0
284,18:37:42,18:37:42,131,7,,0,0,0
284,18:38:17,18:38:17,133,8,,0,0,0
284,18:40:26,18:40:26,132,9,,0,0,0
284,18:42:27,18:42:27,82,10,,0,0,0
284,18:45:03,18:45:03,83,11,,0,0,0
284,18:47:40,18:47:40,84,12,,0,0,0
284,18:49:40,18:49:40,85,13,,0,0,0
284,18:50:46,18:50:46,67,14,,0,0,0
284,18:55:00,18:55:00,86,15,,0,0,1
285,18:40:00,18:40:00,86,1,,0,0,1
285,18:44:45,18:44:45,66,2,,1,0,0
285,18:46:18,18:46:18,74,3,,1,0,0
285,18:48:23,18:48:23,68,4,,1,0,0
285,18:53:07,18:53:07,107,5,,1,0,0
285,18:54:51,18:54:51,108,6,,1,0,0
285,18:57:42,18:57:42,131,7,,1,0,0
285,18:58:17,18:58:17,133,8,,1,0,0
285,19:00:26,19:00:26,132,9,,1,0,0
285,19:02:27,19:02:27,82,10,,1,0,0
285,19:05:03,19:05:03,83,11,,1,0,0
285,19:07:40,19:07:40,84,12,,1,0,0
285,19:09:40,19:09:40,85,13,,1,0,0
285,19:10:46,19:10:46,67,14,,1,0,0
285,19:15:00,19:15:00,86,15,,1,0,1
286,17:53:00,17:53:00,115,1,,0,0,1
286,18:03:00,18:03:00,20,2,,0,0,1
286,18:12:00,18:12:00,87,3,,0,0,1
286,18:20:00,18:20:00,11,4,,0,0,1
286,18:30:00,18:30:00,24,5,,0,0,1
286,18:46:00,18:46:00,118,6,,0,0,1
286,18:50:00,18:50:00,23,7,,0,0,1
287,06:16:00,06:16:00,16,1,,0,1,1
287,06:44:00,06:44:00,62,2,,0,0,1
288,07:16:00,07:16:00,16,1,,0,1,1
288,07:44:00,07:44:00,62,2,,0,0,1
289,08:16:00,08:16:00,16,1,,0,1,1
289,08:44:00,08:44:00,62,2,,0,0,1
290,09:16:00,09:16:00,16,1,,0,1,1
290,09:44:00,09:44:00,62,2,,0,0,1
291,10:16:00,10:16:00,16,1,,0,1,1
291,10:44:00,10:44:00,62,2,,0,0,1
292,11:16:00,11:16:00,16,1,,0,1,1
292,11:44:00,11:44:00,62,2,,0,0,1
293,19:00:00,19:00:00,86,1,,0,0,1
293,19:04:45,19:04:45,66,2,,1,0,0
293,19:06:18,19:06:18,74,3,,1,0,0
293,19:08:23,19:08:23,68,4,,1,0,0
293,19:13:07,19:13:07,107,5,,1,0,0
293,19:14:51,19:14:51,108,6,,1,0,0
293,19:17:42,19:17:42,131,7,,1,0,0
293,19:18:17,19:18:17,133,8,,1,0,0
293,19:20:26,19:20:26,132,9,,1,0,0
293,19:22:27,19:22:27,82,10,,1,0,0
293,19:25:03,19:25:03,83,11,,1,0,0
293,19:27:40,19:27:40,84,12,,1,0,0
293,19:29:40,19:29:40,85,13,,1,0,0
293,19:30:46,19:30:46,67,14,,1,0,0
293,19:35:00,19:35:00,86,15,,1,0,1
294,18:34:00,18:34:00,115,1,,0,0,1
294,18:44:00,18:44:00,20,2,,0,0,1
294,18:53:00,18:53:00,87,3,,0,0,1
294,19:01:00,19:01:00,11,4,,0,0,1
294,19:11:00,19:11:00,24,5,,0,0,1
294,19:27:00,19:27:00,118,6,,0,0,1
294,19:31:00,19:31:00,23,7,,0,0,1
295,19:15:00,19:15:00,115,1,,0,0,1
295,19:25:00,19:25:00,20,2,,0,0,1
295,19:34:00,19:34:00,87,3,,0,0,1
295,19:42:00,19:42:00,11,4,,0,0,1
295,19:52:00,19:52:00,24,5,,0,0,1
295,20:08:00,20:08:00,118,6,,0,0,1
295,20:12:00,20:12:00,23,7,,0,0,1
296,19:56:00,19:56:00,115,1,,0,0,1
296,20:06:00,20:06:00,20,2,,0,0,1
296,20:15:00,20:15:00,87,3,,0,0,1
296,20:23:00,20:23:00,11,4,,0,0,1
296,20:33:00,20:33:00,24,5,,0,0,1
296,20:49:00,20:49:00,118,6,,0,0,1
296,20:53:00,20:53:00,23,7,,0,0,1
297,20:57:00,20:57:00,115,1,,0,0,1
297,21:07:00,21:07:00,20,2,,0,0,1
297,21:16:00,21:16:00,87,3,,0,0,1
297,21:24:00,21:24:00,11,4,,0,0,1
297,21:34:00,21:34:00,24,5,,0,0,1
297,21:50:00,21:50:00,118,6,,0,0,1
297,21:54:00,21:54:00,23,7,,0,0,1
298,12:04:00,12:04:00,23,1,,0,0,1
298,12:12:00,12:12:00,118,2,,0,0,1
298,12:28:00,12:28:00,24,3,,0,0,1
298,12:37:00,12:37:00,11,4,,0,0,1
298,12:47:00,12:47:00,87,5,,0,0,1
298,12:56:00,12:56:00,20,6,,0,0,1
298,13:01:00,13:01:00,115,7,,0,0,1
299,12:45:00,12:45:00,23,1,,0,0,1
299,12:53:00,12:53:00,118,2,,0,0,1
299,13:09:00,13:09:00,24,3,,0,0,1
299,13:18:00,13:18:00,11,4,,0,0,1
299,13:28:00,13:28:00,87,5,,0,0,1
299,13:37:00,13:37:00,20,6,,0,0,1
299,13:42:00,13:42:00,115,7,,0,0,1
300,13:26:00,13:26:00,23,1,,0,0,1
300,13:34:00,13:34:00,118,2,,0,0,1
300,13:50:00,13:50:00,24,3,,0,0,1
300,13:59:00,13:59:00,11,4,,0,0,1
300,14:09:00,14:09:00,87,5,,0,0,1
300,14:18:00,14:18:00,20,6,,0,0,1
300,14:23:00,14:23:00,115,7,,0,0,1
301,14:07:00,14:07:00,23,1,,0,0,1
301,14:15:00,14:15:00,118,2,,0,0,1
301,14:31:00,14:31:00,24,3,,0,0,1
301,14:40:00,14:40:00,11,4,,0,0,1
301,14:50:00,14:50:00,87,5,,0,0,1
301,14:59:00,14:59:00,20,6,,0,0,1
301,15:04:00,15:04:00,115,7,,0,0,1
302,14:48:00,14:48:00,23,1,,0,0,1
302,14:56:00,14:56:00,118,2,,0,0,1
302,15:12:00,15:12:00,24,3,,0,0,1
302,15:21:00,15:21:00,11,4,,0,0,1
302,15:31:00,15:31:00,87,5,,0,0,1
302,15:40:00,15:40:00,20,6,,0,0,1
302,15:45:00,15:45:00,115,7,,0,0,1
303,13:26:00,13:26:00,87,1,,0,0,1
303,13:37:00,13:37:00,20,2,,0,0,1
303,13:52:00,13:52:00,8,3,,0,0,1
303,14:00:00,14:00:00,19,4,,0,0,1
303,14:08:00,14:08:00,18,5,,0,0,1
303,14:16:00,14:16:00,17,6,,0,0,1
303,14:20:00,14:20:00,4,7,,0,0,1
304,13:46:00,13:46:00,87,1,,0,0,1
304,13:57:00,13:57:00,20,2,,0,0,1
304,14:12:00,14:12:00,8,3,,0,0,1
304,14:20:00,14:20:00,19,4,,0,0,1
304,14:28:00,14:28:00,18,5,,0,0,1
304,14:36:00,14:36:00,17,6,,0,0,1
304,14:40:00,14:40:00,4,7,,0,0,1
305,14:06:00,14:06:00,87,1,,0,0,1
305,14:17:00,14:17:00,20,2,,0,0,1
305,14:32:00,14:32:00,8,3,,0,0,1
305,14:40:00,14:40:00,19,4,,0,0,1
305,14:48:00,14:48:00,18,5,,0,0,1
305,14:56:00,14:56:00,17,6,,0,0,1
305,15:00:00,15:00:00,4,7,,0,0,1
306,14:26:00,14:26:00,87,1,,0,0,1
306,14:37:00,14:37:00,20,2,,0,0,1
306,14:52:00,14:52:00,8,3,,0,0,1
306,15:00:00,15:00:00,19,4,,0,0,1
306,15:08:00,15:08:00,18,5,,0,0,1
306,15:16:00,15:16:00,17,6,,0,0,1
306,15:20:00,15:20:00,4,7,,0,0,1
307,14:46:00,14:46:00,87,1,,0,0,1
307,14:57:00,14:57:00,20,2,,0,0,1
307,15:12:00,15:12:00,8,3,,0,0,1
307,15:20:00,15:20:00,19,4,,0,0,1
307,15:28:00,15:28:00,18,5,,0,0,1
307,15:36:00,15:36:00,17,6,,0,0,1
307,15:40:00,15:40:00,4,7,,0,0,1
308,15:06:00,15:06:00,87,1,,0,0,1
308,15:17:00,15:17:00,20,2,,0,0,1
308,15:32:00,15:32:00,8,3,,0,0,1
308,15:40:00,15:40:00,19,4,,0,0,1
308,15:48:00,15:48:00,18,5,,0,0,1
308,15:56:00,15:56:00,17,6,,0,0,1
308,16:00:00,16:00:00,4,7,,0,0,1
309,15:26:00,15:26:00,87,1,,0,0,1
309,15:37:00,15:37:00,20,2,,0,0,1
309,15:52:00,15:52:00,8,3,,0,0,1
309,16:00:00,16:00:00,19,4,,0,0,1
309,16:08:00,16:08:00,18,5,,0,0,1
309,16:16:00,16:16:00,17,6,,0,0,1
309,16:20:00,16:20:00,4,7,,0,0,1
310,15:46:00,15:46:00,87,1,,0,0,1
310,15:57:00,15:57:00,20,2,,0,0,1
310,16:12:00,16:12:00,8,3,,0,0,1
310,16:20:00,16:20:00,19,4,,0,0,1
310,16:28:00,16:28:00,18,5,,0,0,1
310,16:36:00,16:36:00,17,6,,0,0,1
310,16:40:00,16:40:00,4,7,,0,0,1
311,16:06:00,16:06:00,87,1,,0,0,1
311,16:17:00,16:17:00,20,2,,0,0,1
311,16:32:00,16:32:00,8,3,,0,0,1
311,16:40:00,16:40:00,19,4,,0,0,1
311,16:48:00,16:48:00,18,5,,0,0,1
311,16:56:00,16:56:00,17,6,,0,0,1
311,17:00:00,17:00:00,4,7,,0,0,1
312,16:26:00,16:26:00,87,1,,0,0,1
312,16:37:00,16:37:00,20,2,,0,0,1
312,16:52:00,16:52:00,8,3,,0,0,1
312,17:00:00,17:00:00,19,4,,0,0,1
312,17:08:00,17:08:00,18,5,,0,0,1
312,17:16:00,17:16:00,17,6,,0,0,1
312,17:20:00,17:20:00,4,7,,0,0,1
313,16:46:00,16:46:00,87,1,,0,0,1
313,16:57:00,16:57:00,20,2,,0,0,1
313,17:12:00,17:12:00,8,3,,0,0,1
313,17:20:00,17:20:00,19,4,,0,0,1
313,17:28:00,17:28:00,18,5,,0,0,1
313,17:36:00,17:36:00,17,6,,0,0,1
313,17:40:00,17:40:00,4,7,,0,0,1
314,17:06:00,17:06:00,87,1,,0,0,1
314,17:17:00,17:17:00,20,2,,0,0,1
314,17:32:00,17:32:00,8,3,,0,0,1
314,17:40:00,17:40:00,19,4,,0,0,1
314,17:48:00,17:48:00,18,5,,0,0,1
314,17:56:00,17:56:00,17,6,,0,0,1
314,18:00:00,18:00:00,4,7,,0,0,1
315,17:26:00,17:26:00,87,1,,0,0,1
315,17:37:00,17:37:00,20,2,,0,0,1
315,17:52:00,17:52:00,8,3,,0,0,1
315,18:00:00,18:00:00,19,4,,0,0,1
315,18:08:00,18:08:00,18,5,,0,0,1
315,18:16:00,18:16:00,17,6,,0,0,1
315,18:20:00,18:20:00,4,7,,0,0,1
316,17:46:00,17:46:00,87,1,,0,0,1
316,17:57:00,17:57:00,20,2,,0,0,1
316,18:12:00,18:12:00,8,3,,0,0,1
316,18:20:00,18:20:00,19,4,,0,0,1
316,18:28:00,18:28:00,18,5,,0,0,1
316,18:36:00,18:36:00,17,6,,0,0,1
316,18:40:00,18:40:00,4,7,,0,0,1
317,18:06:00,18:06:00,87,1,,0,0,1
317,18:17:00,18:17:00,20,2,,0,0,1
317,18:32:00,18:32:00,8,3,,0,0,1
317,18:40:00,18:40:00,19,4,,0,0,1
317,18:48:00,18:48:00,18,5,,0,0,1
317,18:56:00,18:56:00,17,6,,0,0,1
317,19:00:00,19:00:00,4,7,,0,0,1
318,18:26:00,18:26:00,87,1,,0,0,1
318,18:37:00,18:37:00,20,2,,0,0,1
318,18:52:00,18:52:00,8,3,,0,0,1
318,19:00:00,19:00:00,19,4,,0,0,1
318,19:08:00,19:08:00,18,5,,0,0,1
318,19:16:00,19:16:00,17,6,,0,0,1
318,19:20:00,19:20:00,4,7,,0,0,1
319,18:46:00,18:46:00,87,1,,0,0,1
319,18:57:00,18:57:00,20,2,,0,0,1
319,19:12:00,19:12:00,8,3,,0,0,1
319,19:20:00,19:20:00,19,4,,0,0,1
319,19:28:00,19:28:00,18,5,,0,0,1
319,19:36:00,19:36:00,17,6,,0,0,1
319,19:40:00,19:40:00,4,7,,0,0,1
320,10:29:00,10:29:00,113,1,,0,0,1
320,10:35:00,10:35:00,89,2,,0,0,1
320,10:43:00,10:43:00,25,3,,0,0,1
320,10:49:00,10:49:00,90,4,,0,0,1
320,10:56:00,10:56:00,17,5,,0,0,1
320,11:10:00,11:10:00,120,6,,0,0,1
320,11:20:00,11:20:00,87,7,,0,0,1
321,19:06:00,19:06:00,87,1,,0,0,1
321,19:17:00,19:17:00,20,2,,0,0,1
321,19:32:00,19:32:00,8,3,,0,0,1
321,19:40:00,19:40:00,19,4,,0,0,1
321,19:48:00,19:48:00,18,5,,0,0,1
321,19:56:00,19:56:00,17,6,,0,0,1
321,20:00:00,20:00:00,4,7,,0,0,1
322,19:26:00,19:26:00,87,1,,0,0,1
322,19:37:00,19:37:00,20,2,,0,0,1
322,19:52:00,19:52:00,8,3,,0,0,1
322,20:00:00,20:00:00,19,4,,0,0,1
322,20:08:00,20:08:00,18,5,,0,0,1
322,20:16:00,20:16:00,17,6,,0,0,1
322,20:20:00,20:20:00,4,7,,0,0,1
323,19:46:00,19:46:00,87,1,,0,0,1
323,19:57:00,19:57:00,20,2,,0,0,1
323,20:12:00,20:12:00,8,3,,0,0,1
323,20:20:00,20:20:00,19,4,,0,0,1
323,20:28:00,20:28:00,18,5,,0,0,1
323,20:36:00,20:36:00,17,6,,0,0,1
323,20:40:00,20:40:00,4,7,,0,0,1
324,20:26:00,20:26:00,87,1,,0,0,1
324,20:37:00,20:37:00,20,2,,0,0,1
324,20:52:00,20:52:00,8,3,,0,0,1
324,21:00:00,21:00:00,19,4,,0,0,1
324,21:08:00,21:08:00,18,5,,0,0,1
324,21:16:00,21:16:00,17,6,,0,0,1
324,21:20:00,21:20:00,4,7,,0,0,1
325,21:06:00,21:06:00,87,1,,0,0,1
325,21:17:00,21:17:00,20,2,,0,0,1
325,21:32:00,21:32:00,8,3,,0,0,1
325,21:40:00,21:40:00,19,4,,0,0,1
325,21:48:00,21:48:00,18,5,,0,0,1
325,21:56:00,21:56:00,17,6,,0,0,1
325,22:00:00,22:00:00,4,7,,0,0,1
326,21:46:00,21:46:00,87,1,,0,0,1
326,21:57:00,21:57:00,20,2,,0,0,1
326,22:12:00,22:12:00,8,3,,0,0,1
326,22:20:00,22:20:00,19,4,,0,0,1
326,22:28:00,22:28:00,18,5,,0,0,1
326,22:36:00,22:36:00,17,6,,0,0,1
326,22:40:00,22:40:00,4,7,,0,0,1
327,10:54:00,10:54:00,4,1,,0,0,1
327,11:02:00,11:02:00,17,2,,0,0,1
327,11:10:00,11:10:00,18,3,,0,0,1
327,11:18:00,11:18:00,19,4,,0,0,1
327,11:27:00,11:27:00,8,5,,0,0,1
327,11:39:00,11:39:00,20,6,,0,0,1
327,11:43:00,11:43:00,87,7,,0,0,1
328,11:22:00,11:22:00,4,1,,0,0,1
328,11:30:00,11:30:00,17,2,,0,0,1
328,11:38:00,11:38:00,18,3,,0,0,1
328,11:46:00,11:46:00,19,4,,0,0,1
328,11:58:00,11:58:00,8,5,,0,0,1
328,12:13:00,12:13:00,20,6,,0,0,1
328,12:17:00,12:17:00,87,7,,0,0,1
329,11:44:00,11:44:00,4,1,,0,0,1
329,11:52:00,11:52:00,17,2,,0,0,1
329,12:00:00,12:00:00,18,3,,0,0,1
329,12:08:00,12:08:00,19,4,,0,0,1
329,12:20:00,12:20:00,8,5,,0,0,1
329,12:35:00,12:35:00,20,6,,0,0,1
329,12:39:00,12:39:00,87,7,,0,0,1
330,12:04:00,12:04:00,4,1,,0,0,1
330,12:12:00,12:12:00,17,2,,0,0,1
330,12:20:00,12:20:00,18,3,,0,0,1
330,12:28:00,12:28:00,19,4,,0,0,1
330,12:40:00,12:40:00,8,5,,0,0,1
330,12:55:00,12:55:00,20,6,,0,0,1
330,12:59:00,12:59:00,87,7,,0,0,1
331,12:24:00,12:24:00,4,1,,0,0,1
331,12:32:00,12:32:00,17,2,,0,0,1
331,12:40:00,12:40:00,18,3,,0,0,1
331,12:48:00,12:48:00,19,4,,0,0,1
331,13:00:00,13:00:00,8,5,,0,0,1
331,13:15:00,13:15:00,20,6,,0,0,1
331,13:19:00,13:19:00,87,7,,0,0,1
332,12:44:00,12:44:00,4,1,,0,0,1
332,12:52:00,12:52:00,17,2,,0,0,1
332,13:00:00,13:00:00,18,3,,0,0,1
332,13:08:00,13:08:00,19,4,,0,0,1
332,13:20:00,13:20:00,8,5,,0,0,1
332,13:35:00,13:35:00,20,6,,0,0,1
332,13:39:00,13:39:00,87,7,,0,0,1
333,06:16:00,06:16:00,16,1,,0,0,1
333,06:31:00,06:31:00,48,2,,0,0,1
334,07:16:00,07:16:00,16,1,,0,0,1
334,07:31:00,07:31:00,48,2,,0,0,1
335,08:16:00,08:16:00,16,1,,0,0,1
335,08:31:00,08:31:00,48,2,,0,0,1
336,09:16:00,09:16:00,16,1,,0,0,1
336,09:31:00,09:31:00,48,2,,0,0,1
337,10:16:00,10:16:00,16,1,,0,0,1
337,10:31:00,10:31:00,48,2,,0,0,1
338,11:16:00,11:16:00,16,1,,0,0,1
338,11:31:00,11:31:00,48,2,,0,0,1
339,13:04:00,13:04:00,4,1,,0,0,1
339,13:12:00,13:12:00,17,2,,0,0,1
339,13:20:00,13:20:00,18,3,,0,0,1
339,13:28:00,13:28:00,19,4,,0,0,1
339,13:40:00,13:40:00,8,5,,0,0,1
339,13:55:00,13:55:00,20,6,,0,0,1
339,13:59:00,13:59:00,87,7,,0,0,1
340,13:24:00,13:24:00,4,1,,0,0,1
340,13:32:00,13:32:00,17,2,,0,0,1
340,13:40:00,13:40:00,18,3,,0,0,1
340,13:48:00,13:48:00,19,4,,0,0,1
340,14:00:00,14:00:00,8,5,,0,0,1
340,14:15:00,14:15:00,20,6,,0,0,1
340,14:19:00,14:19:00,87,7,,0,0,1
341,13:44:00,13:44:00,4,1,,0,0,1
341,13:52:00,13:52:00,17,2,,0,0,1
341,14:00:00,14:00:00,18,3,,0,0,1
341,14:08:00,14:08:00,19,4,,0,0,1
341,14:20:00,14:20:00,8,5,,0,0,1
341,14:35:00,14:35:00,20,6,,0,0,1
341,14:39:00,14:39:00,87,7,,0,0,1
342,14:04:00,14:04:00,4,1,,0,0,1
342,14:12:00,14:12:00,17,2,,0,0,1
342,14:20:00,14:20:00,18,3,,0,0,1
342,14:28:00,14:28:00,19,4,,0,0,1
342,14:40:00,14:40:00,8,5,,0,0,1
342,14:55:00,14:55:00,20,6,,0,0,1
342,14:59:00,14:59:00,87,7,,0,0,1
343,14:24:00,14:24:00,4,1,,0,0,1
343,14:32:00,14:32:00,17,2,,0,0,1
343,14:40:00,14:40:00,18,3,,0,0,1
343,14:48:00,14:48:00,19,4,,0,0,1
343,15:00:00,15:00:00,8,5,,0,0,1
343,15:15:00,15:15:00,20,6,,0,0,1
343,15:19:00,15:19:00,87,7,,0,0,1
344,14:44:00,14:44:00,4,1,,0,0,1
344,14:52:00,14:52:00,17,2,,0,0,1
344,15:00:00,15:00:00,18,3,,0,0,1
344,15:08:00,15:08:00,19,4,,0,0,1
344,15:20:00,15:20:00,8,5,,0,0,1
344,15:35:00,15:35:00,20,6,,0,0,1
344,15:39:00,15:39:00,87,7,,0,0,1
345,15:04:00,15:04:00,4,1,,0,0,1
345,15:12:00,15:12:00,17,2,,0,0,1
345,15:20:00,15:20:00,18,3,,0,0,1
345,15:28:00,15:28:00,19,4,,0,0,1
345,15:40:00,15:40:00,8,5,,0,0,1
345,15:55:00,15:55:00,20,6,,0,0,1
345,15:59:00,15:59:00,87,7,,0,0,1
346,15:24:00,15:24:00,4,1,,0,0,1
346,15:32:00,15:32:00,17,2,,0,0,1
346,15:40:00,15:40:00,18,3,,0,0,1
346,15:48:00,15:48:00,19,4,,0,0,1
346,16:00:00,16:00:00,8,5,,0,0,1
346,16:15:00,16:15:00,20,6,,0,0,1
346,16:19:00,16:19:00,87,7,,0,0,1
347,15:44:00,15:44:00,4,1,,0,0,1
347,15:52:00,15:52:00,17,2,,0,0,1
347,16:00:00,16:00:00,18,3,,0,0,1
